Adidas,5,"As you can tell, these shoes have been through a lot! I live in Chicago and walk most places downtown. I wore them brand new out of the box and walked over 7 miles in them. No ""break in"" needed. I frequently get blisters on the back of my ankles and ball of my foot along with knee pain, but had no issues in these which is very rare for me! They're definitely not ""running"" shoes for long distance runs, but they're perfect for walking. I'll probably be buying another pair!"
Adidas,5,Awesome amount of padding around my achilles. These are the first sneakers that actually stay on my feet.
Adidas,5,Awesome fit and nice
Adidas,5,Awesome have them in 2 colors. Love that they are very light. Only negative is sometimes it feels like it maybe a little wide. But overall I am very satisfied.
Adidas,5,Awesome my wife really likes the shoes.
Adidas,5,Awesome running shoes! I use them for everything! They are one of the most comfortable shoes I’ve ever used!!
Adidas,5,Awesome shoe! Super light and comfortable! I plan to purchase another pair !
Adidas,5,Awesome shoe.. super cute and comfortable!
Adidas,5,Awesome shoes!  Extremely comfortable!
Adidas,5,Awesome shoes!  Love the style and comfortable fit.  These shoes are light and feel like your walking on air!  Great purchase.
Adidas,5,"Awesome sneakers, love the color & fits as expected. Great running / walking sneaker that is lightweight and comfortable"
Adidas,5,AWESOME!
Adidas,5,"Awesome! Love adidas, they’re so comfortable!! Got these shoes for $20. Def would buy again!!!"
Adidas,5,"Awesome, so comfortable, even after 10 hours."
Adidas,5,Awesome.  Great support and so comfy
Adidas,5,beautiful and comfortable
Adidas,5,Beautiful and very comfortable
Adidas,5,Beautiful colour. Lightweight. Comfortable
Adidas,5,"Beautiful running shoes. I got a lot of comments about its design.  It's very comfortable, I've always been a fan of the Adidas cloudfoams."
Adidas,5,Beautiful shoes real adidas
Adidas,5,"Beautiful shoes! I bought them to use as indoor workout shoes and they fit like a glove in my original size (8). I was worried the tongue would rub on my ankle because of how these are designed, but they didn’t upon multiple uses. I primarily use them for various aerobic exercises, like walking on the treadmill or elliptical."
Adidas,5,Beautiful shoes.
Adidas,5,"Beautiful sneakers. I wear a 7US and I ordered this size in the white/white/black color scheme. They fit marvelously!! Typically in pumas or Nike I find that the toe of the shoes pinch my big toe however that’s not the case with these. I have rods and screws in my leg and have to be selective with what shoes I wear or I hurt the next day these are great, my hardware approves.

Ordered on a Sunday got them on Tuesday."
Adidas,5,"Beautiful.  I saw these at a popular sports store that has a rude name for penis.  They were $79.99 there.  This is an excellent shoe, very comfortable and stylish and the price?!?!  More than 1/2 price!!!!"
Adidas,5,Best and most comfortable sneakers I have ever owned
Adidas,5,"Best exercise shoe EVER! I’m at the gym 5 mornings a week then come home & walk the dogs at least a mile. After 2 weeks, I bought the same pair in another color."
Adidas,5,Best kicks for travel and weekend wear ever.
Adidas,5,Best shoe I've ever bought from Amazon. Looks great and super comfortable. I need more support for running but this is perfect for walking or a job where you're on your feet all day.
Adidas,5,Best shoes ever I work on concrete 9 hours a day!  Getting them in every color
Adidas,5,Best shoes ever Literally feels like you're walking on clouds 👍👍
Adidas,5,Best shoes ever!
Adidas,5,"Best shoes ever! I’ve bought two pairs and even bought my 12 y.o. daughter a pair. Plan to continue to purchase these in the future. Love how they feel, the support, how they look and can’t beat that the slip on easily. Hope they continue making these forever."
Adidas,5,Best shoes ever.
Adidas,5,Best shoes ever. I have horrible feet and I buy these once per year. I work retail on my feet and these are amazing.
Adidas,5,"Best shoes ever. So comfy, like wearing house slippers in public. Love them so much i bought a second pair."
Adidas,5,Best shoes I have ever bought! Will be buying more for sure
Adidas,5,best shoes I have ever purchased ! true to size feels like air.
Adidas,5,Best shoes I’ve ever bought!
Adidas,5,"Best shoes I’ve ever owned. Borrowed a pair of my friends for work and ordered mine the same day. I’m a waitress and these are wonderful for my feet. Stretchy, but comfortable and supportive"
Adidas,5,Best shoes I’ve ever owned. So comfy and easy to put on. Also very easy to clean.
Adidas,5,Best shoes I've ever purchased
Adidas,5,Best shoes! I bought these for work and I was nervous because of some of the bad reviews I work in the medical field and these shoes are so comfy for standing all day long
Adidas,5,Best sneaker ever!!! Feels like you’re walking on a cloud
Adidas,5,"Best sneakers ever , super comfortable and cute !"
Adidas,5,best sneakers i have ever bought and i like fashion  extremely light and comfortable  good for work if you are on your feet all day or for the gym  a must buy!!
Adidas,5,Best sneakers! These are my second pair! Second pair because I wore my other ones out! Love them so much!
Adidas,5,"Best, most comfortable shoes ever."
Adidas,5,Best. Shoes. Ever.
Adidas,5,Best. Shoes. Ever. Easy slip on/off. Comfortable. Fit my feet like a glove!
Adidas,5,better as a walking shoe then for serious runner
Adidas,5,bien
Adidas,5,"Both granddaughters loves the shoes, have  several pairs and will want more"
Adidas,5,"Bought a 7, fits great. I have other colors as well, comfy shoes."
Adidas,5,"Bought as a Christmas gift, she loved them, said they were very comfortable and very light weight. Size was true to size"
Adidas,5,Bought as a gift. Gift was appreciated!
Adidas,5,Bought as a Xmas gift for my wife. She loves them. Fit it as expected!
Adidas,5,"Bought as teenage daughter's running shoes. She loved there was no tongue that moved while running, as she prefers a slightly looser fit."
Adidas,5,Bought for granddaughter and she loved them
Adidas,5,Bought for granddaughter she loves them
Adidas,5,Bought for my daughter as a gift and she likes them a lot.  She is picky.
Adidas,5,Bought for my daughter! She loves them!
Adidas,5,Bought for my daughter. She loves them. Loves the color. Says they’re super comfy.
Adidas,5,Bought for my Grand Daughter. She picked them out and loves them. She’s 15
Adidas,5,Bought it for my wife as new pair for gym. She loves it coz of nice firm cushioning.
Adidas,5,"Bought size 7.5, I normally wear an 8 these shoes are comfy stylish and go with everything!"
Adidas,5,Bought the same size as all my shoes but these run large just a bit big not an issue really but they are comphy and great for a slip on shoe
Adidas,5,Bought the shoes as a gift. They didn't fit. I had to return the shoes. The seller made it easy and I received my refund as expected.
Adidas,5,Bought the white/grey color and LOVE them. They are lightweight and comfortable to wear on long walks or all day at work. They do scuff up but easily removed with warm water or clorox wipe.
Adidas,5,Bought them for my fiance and she wears them all the time.
Adidas,5,Bought them for work. Depending on the floor they tend to squeak but like I said it's the floor. They are comfy and my feet don't hurt at the end of the day.
Adidas,5,Bought these as a back up gym shoes and I have no complaints. Comfy true to size and does what I need...it's a shoe
Adidas,5,"bought these as a gift, and they could not be better. great shoes for the price"
Adidas,5,Bought these at Marshall’s first. Couldn’t find them anywhere but Amazon. Glad I bought  them  Great color
Adidas,5,"Bought these for a trip to Disney/Universal. These were fantastic. Light as air and very bouncy. Definitely works well for long distance walking. Highly recommend. I also saw a bunch of other people in the parks with this same pair.

I normally wear a size 5 1/2-6. I bought size 6, for perfectly."
Adidas,5,Bought these for jogging. Love these shoes. Will definitely buy more.
Adidas,5,Bought these for my daughter and fell in love with them so I bought myself a pair.
Adidas,5,Bought these for my daughter and she loves them. She says they are very comfortable and lightweight.  Best shoes ever. Def worth purchasing
Adidas,5,Bought these for my daughter on prime day. She likes them a lot.
Adidas,5,"Bought these for my daughter, she loves them. She says they’re super comfortable and we’re exactly what she was looking for"
Adidas,5,Bought these for my daughter.  She loves walking in them...lighter than air!
Adidas,5,Bought these for my girlfriend for Christmas and she loves them! They are super light and comfortable and very stylish. Good for a light run at the gym or for more casual footwear when walking long distances in the city.
Adidas,5,Bought these for my girls clinical
Adidas,5,Bought these for my granddaughter- she loves them but they run small - this is the second time I have ordered and they fit but just barely- so will have to order again
Adidas,5,Bought these for my mom and she absolutely loved cloudfoam. She works long hours at Costco and these shoes are good for her active day
Adidas,5,"Bought these for my wife, who is a nurse. She absolutely loves them. She said they are extremely light and very comfortable. Ended up buying a second pair to wear at home"
Adidas,5,Bought these for my wife. She love's them.
Adidas,5,Bought these for nursing school. There amazing!!!
Adidas,5,"Bought these for running, love how light weight they are"
Adidas,5,Bought these for the wife as replacements to a worn out pair. She absolutely loves them!
Adidas,5,Bought these for wife and she love them. Ultra light and easy to put on or off. She is not a heavy runner but perfect for use at gym and during outside walks. Daughters want a pair of their own.
Adidas,5,Bought these for work and they have made my job much easier! I used to get ankle and foot pain from being on my feet for several hours at a time but it’s much better now. Not much support for plantar fasciitis but they are still very comfy.
Adidas,5,bought these last year for my daughter she liked them so much we purchased another pair for her a few months  later my wife liked them so much Im purchasing these for her! Daughter is a soccer player who spends hours a day training and my wife is in the medical field and spends the majority of the day on her feet...
Adidas,5,"bought these shoes because my nikes were killing my feet, these shoes are very comfy and i wear them every day!"
Adidas,5,"Bought these trainers for summer use/wear. Love them, but will know more once they go in the wash..."
Adidas,5,Bought this for my mom She loved it. Good quality.
Adidas,5,Bought this twice - loved them so much.
Adidas,5,Buy a half size down. I’m always an 8 and had to return for a 7.5 and they fit but are still roomy. Great shoes - super comfortable.
Adidas,5,Buy a size down
Adidas,5,By far the best sneaker I have ever worn!  I love these shoes.
Adidas,5,By far the most comfortable gymshoes I have found...
Adidas,5,Can’t go wrong.
Adidas,5,"Cannot take these shoes off, their like wearing nothing at all...nothing at all!"
Adidas,5,Casual wear
Adidas,5,Christmas gift for my active daughter
Adidas,5,Cloud is right! So light weight and comfortable!
Adidas,5,Cloudfoam are my shoe of choice! Worked well working through Disney world. I seen other ppl wearing same shoes 😁
Adidas,5,Cloudfoam is a dream to walk on
Adidas,5,Cloudfoam is amazing!!!! If you work on your feet all day you need these shoes. After I started wearing cloudfoam my feet no longer feel sore and tired after a long day at work!
Adidas,5,CLoudfoam is great!
Adidas,5,Color
Adidas,5,Color is nice
Adidas,5,"Color: more of a soft white but beautiful noj the less.
Fit: these sneakers slip on, the laces are basically for show. They absolutely fit as expected. All brans are different but I've been wearing Adidas shoes for years so the 8.5 I got was perfect.
Comfort: AMAZING. the name really says it all. Like a cloud. Running, walking or lifting weights, these sneakers really hold up."
Adidas,5,Comfiest shoes I have ever owned and I get so many compliments and questions about them. Great sneaker! Good for running around.
Adidas,5,Comfiest shoes I have ever owned and I get so many compliments and questions about them. Great sneaker! Good for running around.
Adidas,5,Comfiest shoes I’ve had it a while! Will definitely buy again and recommend to others!
Adidas,5,Comfiest sneakers ever! I’m tempted to buy a few more pair in different colors. At the end of the day I was actually sad to take them off.
Adidas,5,Comfort and look.
Adidas,5,Comfort fit a n d easy on and off!
Adidas,5,"Comfort is amazing!! I have not had a shoe that is as comfortable as this in years. The only thing I would say that might be an issue is the tongue of the shoe, it rides a little high on the top of the foot."
Adidas,5,Comfort was great  alot of walking? Perfect sneaker  color too cute  just enough arch  Im tall so dont like alot but support still great
Adidas,5,Comfortable
Adidas,5,Comfortable
Adidas,5,Comfortable
Adidas,5,Comfortable
Adidas,5,comfortable
Adidas,5,Comfortable
Adidas,5,Comfortable
Adidas,5,"Comfortable , love em!"
Adidas,5,"Comfortable and a very good price.  They look cute, too."
Adidas,5,comfortable and cute - love them
Adidas,5,Comfortable and Cute!
Adidas,5,Comfortable and cute!
Adidas,5,Comfortable and cute!!!!
Adidas,5,Comfortable and Cute.
Adidas,5,"Comfortable and does not wear down easily. I've had these for about three months now and have done hiking in them, stomped through mud with them, and worn them to he gym. These are great shoes and they clean up so easily. They still look brand new after washing them 3 times!"
Adidas,5,Comfortable and durable
Adidas,5,"Comfortable and easy to slip on without having to wiggle it on like most shoes. Don't make my feet look akward or huge. Breathable, and flexible. And cute too"
Adidas,5,Comfortable and light in weight
Adidas,5,"Comfortable and light walking shoes.  With the sale prices, I had to get 2 (white and black pairs)."
Adidas,5,Comfortable and light weight
Adidas,5,Comfortable and light weight
Adidas,5,"Comfortable and lightweight. Less breathable than I expected and they get dirty easily, but they were worth the purchase."
Adidas,5,Comfortable and lighy
Adidas,5,Comfortable and look great!
Adidas,5,Comfortable and nice!
Adidas,5,Comfortable and stylish
Adidas,5,Comfortable and stylish!
Adidas,5,"Comfortable and stylish, I like them"
Adidas,5,Comfortable and stylish. I got what I paid for and am very happy. Wouldn't recommend for high impact workout but everyday walking they are perfect. Also don’t expect them to last more than a season or 2 with a lot of wear.
Adidas,5,Comfortable and the color is great
Adidas,5,Comfortable and very attractive shoes
Adidas,5,Comfortable and well made
Adidas,5,Comfortable but not sure how supportive they will be for working out
Adidas,5,Comfortable everyday shoe. Looking to see how it will keep up for the next 6 months. Overall best shoe I could by for my everyday school and work routine
Adidas,5,"Comfortable for every day wear, I have not run in them to know how they are for running! Cute and stylish!"
Adidas,5,"Comfortable for walks and daily use. They look and feel good. Great deal for the price but I don’t think they are sturdy enough to run in, I would want more support in a running shoe."
Adidas,5,Comfortable nice pair of shoes
Adidas,5,Comfortable on the first day! Great walking shoe!
Adidas,5,Comfortable Shoe
Adidas,5,"Comfortable shoe, very lightweight."
Adidas,5,Comfortable shoes and fashionable
Adidas,5,Comfortable shoes! I have narrow feet so for me they are a little loose around the ankles. Great walking shoes not enough support for running.
Adidas,5,"Comfortable sneakers, true to size. I ordered the black/black color and they came with laces, even tho in the picture there aren't any. I still like them, but something to keep in mind."
Adidas,5,Comfortable!
Adidas,5,Comfortable!  Supports high arch
Adidas,5,"Comfortable, cute and great for runners!!!!"
Adidas,5,"Comfortable, fit to size."
Adidas,5,"comfortable, light weight, attractive, fits perfectly. I wear a 7.5 and they fit perfectly. You can even slip them on without tying them because of the way they are made. Great for Gym, great for just walking around and I get compliments all the time. I love them so  much I bought 2 more! one for me and one for my son's girlfriend."
Adidas,5,"Comfortable, soft, and neutral enough to match most of my outfits."
Adidas,5,Comfortable. Sleek. Light. Receive many compliments.
Adidas,5,Comfy
Adidas,5,Comfy
Adidas,5,Comfy
Adidas,5,Comfy
Adidas,5,Comfy
Adidas,5,Comfy & fit well
Adidas,5,Comfy and cute
Adidas,5,Comfy and cute shoes!
Adidas,5,Comfy and cute! I wear them more for every day or for light running (2-3 miles a couple times a week)...not sure how they would stand up if you wanted to really use them heavily for running.
Adidas,5,Comfy and light
Adidas,5,Comfy and light. Not a lot of support
Adidas,5,Comfy and perfect for everything
Adidas,5,Comfy and soft
Adidas,5,Comfy and stylish
Adidas,5,Comfy and stylish. Love them!
Adidas,5,Comfy as comfy can be. Feels like you are running or walking on clouds. Great for working out or just to run errands.
Adidas,5,Comfy cloud foam and no sliding tongue makes for a nice pair of kicks.
Adidas,5,Comfy shoe for my teenage daughter that’s stylish.
Adidas,5,Comfy shoes to run errands in!
Adidas,5,"comfy shoes, but not for actual running"
Adidas,5,"Comfy sneaker , I love thee even if they run I little big , I recommend to size 1/2 down."
Adidas,5,Comfy!!! I LOVE them!! I have a narrow foot but they're still very comfortable!!!
Adidas,5,"Comfy, and does the job."
Adidas,5,"Comfy, lightweight, stylish, ease of use.."
Adidas,5,"Comfy, stylish, fits perfect,good price.
In summary, highly recommend to buy."
Adidas,5,"Comfy, well made, and so cute. It's that simple.
My feet are a bit wide and these still fit perfect. Give them a try."
Adidas,5,Comfy. Like the memory foam
Adidas,5,Comodo y lindo
Adidas,5,"Completely amazed at how comfortable these are! Right from the box I put them on - ran in the morning in them, worked a full day wearing them. Soo comfortable! I have to say new sneakers normally blister the backs of my heels. Not these! They come up higher in the back and I think that made all the difference. They are cute too! I plan to get more in other colors."
Adidas,5,"Confortable, fit perfectly, just what I expected!"
Adidas,5,"Considering the price for a lot of Adidas sneakers is $100+, these are a STEAL! They're extremely comfortable but are still trendy! I love the sleek look of them and they're easy to slide on and off. I want to buy them in more colors!"
Adidas,5,convenient and comfortable.
Adidas,5,Could pass up the price what a great deal! Faster than expected shipping!
Adidas,5,"Cute & comfortable & breathe well - fewer stars for Support because there is great arch support but they aren’t strong in the side fabric. Not flimsy either, but they aren’t constructed firmly. I happen to like that in a shoe, So don’t let that lack of stars fool you."
Adidas,5,Cute and comfortable
Adidas,5,Cute and comfortable
Adidas,5,cute and comfortable shoes! Wish they had more colors!
Adidas,5,"Cute and comfortable! I have them in 2 colors. One pair I wear in the hospital all day (12 hr shifts!) and my feet don't hurt. The other I wear to the gym. I get a lot of compliments on them, especially the pink/mauve ones."
Adidas,5,Cute and comfortable. Great quality. Look and feel like you bought them straight from the adidas store
Adidas,5,Cute and comfortable. I own 3 pairs of cloudfoam.
Adidas,5,Cute and comfortable. Love them!
Adidas,5,"Cute and comfy sneaker, had to add an arch support as these are very light weight, can’t use them for working out, ie, running , walking. But cute and fashionable for running  around."
Adidas,5,Cute and comfy!
Adidas,5,Cute and comfy. Great fit and quality. Affordable. Bought for casual wearing not working out so I can’t comment on them as a fitness shoe
Adidas,5,Cute and comfy. Love they are light weight. Run true to size.
Adidas,5,"Cute and comfy.
They don’t tie up your foot slips in."
Adidas,5,Cute and great price and comfy too! More for running errands etc...not for working out.
Adidas,5,Cute shoes.  Slide on and do not have to be tied over and over to put them on.  The laces on top are  just for look but they function as slip ons.
Adidas,5,Cute shoes...love the way they feel! ♥️
Adidas,5,Cute!! Get lots of compliments!  I’m a dental hygienist and I wear these seeing patients all day!  They are comfy!
Adidas,5,"Cute, quick white shoe for summer"
Adidas,5,Daily Working
Adidas,5,Darling!
Adidas,5,Daughter absolutely loved them! Teenager enough said 😉
Adidas,5,Daughter loves for everyday use
Adidas,5,Daughter loves them
Adidas,5,Daughter loves them
Adidas,5,Daughter loves them. Second pair. Perfect!
Adidas,5,Daughter loves them. They are comfy and fit as expected.
Adidas,5,"Daughter loves these shoes! This is actually the second pair I’ve ordered. Our since fired cleaning lady can confirm these are good as she decided to take them with her along with some other items.
Put them in the wash once and they cleaned ok. I have ordered some sneaker cleaner so I’m hoping that will clean them up more."
Adidas,5,"Dear friends

  Thank you for looking at the customer when you buy your products, your product is totally quality, always hope that the purchased product is what you thought and I think it was much more, I am really very satisfied with the product."
Adidas,5,Definitely not a running shoe. But a perfect wear around all day every day shoe. Super cute.
Adidas,5,Definitely one of the best shoes I’ve bought so comfortable will be buying again
Adidas,5,Definitely recommend these! Super comfortable. I don't think they will hold up to heavy work outs but for walking and light exercise they've been great!
Adidas,5,"Definitely worth it, super cute & comfy!"
Adidas,5,"Delightful shoes. I have wide feet with bunions and these shoes were wide enough and gave some space. I can walk without pain and have worked 12hr shifts without issues. Love them! Highly recommend! US 8, my normal size."
Adidas,5,"Demasiado estilo este color, y el modelo es muy cómodo y hermoso."
Adidas,5,"Did a lot of research before buying this shoe. This was rated high on quote a few internet sites. Shoe fits well, is stylish, and is great for walking. Ibwear them to walk everyday and they are holding up beautifully."
Adidas,5,Difícil de entrar en el pie. No tiene espacio extra que permita estirar para entrarlo. Los cordones son decoración
Adidas,5,Does shoes I have ever bought. They are so pretty and so lightweight. I really want every single color.
Adidas,5,Doesn't even feel like you have shoes on
